date,rainfall_mm,temp_min,temp_max,humidity_pct,pressure_hpa,wind_speed_kmh,wind_dir_deg,cloud_pct,leaf_wetness_h,d_pressure_intraday,pressure_drop_today,cloud_evening,cloud_trend,dewpoint_depression_pm,wind_veer,precip_hours_today,rh_evening_excess
2016-12-10,0.0,0.3,5.1,94.0,1028.7,2.6,283.0,66.0,18.0,-2.5,2.3958333333332575,37.0,-52.85714285714286,1.971428571428571,-49.38478207880195,0.0,-2.125
2016-12-11,0.0,1.6,6.4,95.0,1021.9,3.7,31.0,72.0,20.0,-4.5,3.1041666666667425,74.57142857142857,-2.0,1.6285714285714288,-31.192709808404942,0.0,0.125
2016-12-12,0.0,3.0,10.3,89.0,1019.9,6.9,288.0,35.0,15.0,3.1000000000000227,2.1083333333333485,0.2857142857142857,-37.85714285714286,3.685714285714286,-46.10917424228762,0.0,2.1666666666666714
2016-12-13,0.0,2.6,10.2,88.0,1027.7,5.5,35.0,66.0,11.0,2.199999999999818,2.8208333333329847,77.28571428571429,17.285714285714292,3.685714285714286,20.483295841110873,0.0,-4.625
2016-12-14,0.0,3.7,8.9,86.0,1027.0,6.4,349.0,63.0,8.0,-0.8999999999998636,1.191666666666606,36.285714285714285,-40.285714285714285,3.7714285714285722,-81.72270562556781,0.0,0.375
2016-12-15,0.0,1.2,9.1,88.0,1028.0,5.7,344.0,26.0,14.0,0.6000000000001364,0.9416666666668334,33.42857142857143,19.571428571428573,4.414285714285715,-12.81289355631128,0.0,-0.9166666666666572
2016-12-16,0.0,4.2,8.2,76.0,1032.3,15.9,49.0,29.0,4.0,4.600000000000136,3.0375000000001364,2.5714285714285716,-37.57142857142858,6.299999999999999,5.13792840826909,0.0,-5.041666666666671
2016-12-17,0.0,-0.8,7.0,80.0,1037.5,7.7,4.0,17.0,2.0,0.09999999999990905,0.5291666666664696,17.857142857142858,-19.571428571428573,4.442857142857142,-50.937039509247256,0.0,6.041666666666657
2016-12-18,0.0,-0.5,4.6,88.0,1034.1,3.0,281.0,60.0,10.0,-4.2999999999999545,4.241666666666788,28.714285714285715,-53.99999999999999,3.1571428571428575,-34.680977409353886,0.0,-6.125
2016-12-19,0.6,0.5,7.2,76.0,1030.3,13.8,47.0,98.0,5.0,0.5,0.962500000000091,99.57142857142857,1.4285714285714306,5.485714285714287,8.2335756747284,2.0,-7.0
2016-12-20,0.0,7.1,9.7,68.0,1027.9,19.1,47.0,95.0,0.0,-2.7000000000000455,1.8708333333331666,91.71428571428571,-8.0,5.8,2.436814304029923,0.0,1.2916666666666714
2016-12-21,0.0,3.2,10.0,68.0,1028.2,13.7,46.0,28.0,0.0,1.5,1.3374999999998636,12.142857142857142,0.14285714285714235,7.142857142857143,1.2469050152997454,0.0,11.333333333333343
2016-12-22,0.0,2.8,8.4,79.0,1030.3,8.0,49.0,8.0,0.0,-1.1000000000001364,0.9458333333332121,0.14285714285714285,-5.571428571428571,5.557142857142857,34.54424094481368,0.0,-5.25
2016-12-23,0.0,0.2,9.4,86.0,1031.4,6.1,19.0,11.0,11.0,1.2000000000000455,1.2916666666662877,0.42857142857142855,-36.857142857142854,4.3,27.322499781410045,0.0,-4.083333333333343
2016-12-24,0.0,1.1,8.9,84.0,1028.8,5.9,20.0,59.0,7.0,-2.900000000000091,2.416666666666515,62.0,-19.0,4.257142857142857,-167.95801289389084,0.0,-0.7916666666666714
2016-12-25,0.0,2.1,9.8,83.0,1025.4,4.5,336.0,92.0,4.0,1.1000000000001364,1.1124999999999545,85.71428571428571,-5.571428571428584,4.614285714285715,-156.31306226090442,0.0,1.0416666666666714
2016-12-26,0.0,1.5,9.3,89.0,1027.1,3.9,64.0,44.0,11.0,-1.400000000000091,0.9541666666666515,59.285714285714285,45.714285714285715,2.7571428571428576,46.12487479712064,0.0,-0.9583333333333286
2016-12-27,0.0,1.2,11.0,83.0,1029.3,7.3,45.0,7.0,9.0,4.2999999999999545,3.1875,0.2857142857142857,-0.8571428571428571,4.485714285714286,75.26600038296021,0.0,-8.833333333333329
2016-12-28,0.0,0.7,10.3,77.0,1032.5,8.4,21.0,20.0,2.0,-4.5,3.0916666666664696,8.285714285714286,-31.0,5.814285714285714,166.74041150001426,0.0,8.666666666666657
2016-12-29,0.1,4.2,7.2,77.0,1037.3,7.4,111.0,63.0,0.0,2.5,4.8291666666666515,48.857142857142854,-45.285714285714285,4.642857142857143,17.3536179179618,0.0,-5.5
2016-12-30,0.0,0.8,6.8,82.0,1038.0,6.8,43.0,14.0,8.0,-1.699999999999818,1.7916666666669698,0.42857142857142855,-15.999999999999998,5.714285714285714,40.19996718842819,0.0,-0.2083333333333286
2016-12-31,0.0,0.1,6.8,82.0,1032.9,4.7,326.0,10.0,2.0,-4.0,3.7541666666668334,0.8571428571428571,-32.142857142857146,4.728571428571429,4.714205075135055,0.0,4.708333333333329
2017-01-01,0.0,-2.8,7.1,76.0,1025.0,5.8,285.0,2.0,1.0,-3.5,2.3749999999998863,0.14285714285714285,-7.285714285714286,6.071428571428571,-21.857743755995273,0.0,9.166666666666671
2017-01-02,0.0,-3.3,5.5,73.0,1020.2,4.5,7.0,42.0,1.0,-4.399999999999977,3.116666666666333,77.14285714285714,44.857142857142854,5.1571428571428575,57.37146721315605,0.0,10.875
2017-01-03,0.0,-1.1,8.0,72.0,1020.6,13.8,52.0,38.0,1.0,5.399999999999977,4.1708333333333485,0.0,-62.857142857142854,7.828571428571428,-67.99165316499965,0.0,8.125
2017-01-04,0.0,-2.0,4.9,79.0,1013.8,7.2,322.0,31.0,0.0,-9.600000000000023,5.779166666666811,60.714285714285715,23.85714285714286,4.857142857142857,90.89883606774731,0.0,3.666666666666657
2017-01-05,0.0,-0.5,7.4,50.0,1014.9,15.0,358.0,6.0,0.0,8.0,5.85416666666697,9.0,8.571428571428571,18.871428571428574,37.8123428954238,0.0,-13.333333333333336
2017-01-06,0.0,-1.8,3.2,32.0,1028.5,18.0,57.0,0.0,0.0,2.900000000000091,4.129166666666606,0.0,0.0,17.314285714285713,7.996868337491435,0.0,1.4583333333333286
2017-01-07,0.0,-3.7,1.2,48.0,1030.9,8.8,29.0,15.0,0.0,-1.3999999999998636,1.7000000000002728,21.857142857142858,14.857142857142858,10.5,-93.09494272235668,0.0,8.75
2017-01-08,0.0,-4.3,2.6,51.0,1026.0,10.4,23.0,36.0,0.0,-0.10000000000013642,1.995833333333394,35.57142857142857,3.7142857142857117,8.542857142857143,7.106080647707927,0.0,9.5
2017-01-09,0.0,-6.1,2.4,63.0,1023.4,5.4,345.0,12.0,0.0,-4.100000000000023,2.841666666666697,14.142857142857142,7.7142857142857135,6.885714285714286,-24.7569062122501,0.0,11.000000000000007
2017-01-10,0.4,-2.7,2.1,61.0,1017.3,17.8,57.0,93.0,0.0,-3.1000000000000227,2.6541666666664696,95.0,0.7142857142857082,8.142857142857142,24.421864712963952,1.0,-9.125
2017-01-11,0.0,-4.5,0.7,53.0,1020.1,9.6,22.0,26.0,0.0,-0.3000000000000682,1.7916666666666288,22.0,17.714285714285715,9.700000000000001,-122.23672255680526,0.0,17.374999999999993
2017-01-12,0.4,-4.1,1.5,70.0,1018.7,7.7,26.0,56.0,0.0,1.1000000000000227,4.404166666666811,98.42857142857143,74.28571428571429,6.642857142857144,-4.037386983602062,0.0,4.208333333333329
2017-01-13,10.9,-0.4,4.6,91.0,1002.3,8.9,330.0,99.0,16.0,-6.2000000000000455,5.358333333333235,95.71428571428571,-4.285714285714292,1.2714285714285716,-95.91007105789129,16.0,-1.9583333333333428
2017-01-14,0.4,-2.5,5.9,83.0,1008.0,7.9,292.0,65.0,4.0,4.300000000000068,4.4375,46.0,-17.285714285714285,3.599999999999999,114.94424948270057,0.0,2.25
2017-01-15,0.1,0.7,7.1,56.0,1016.3,16.8,42.0,86.0,0.0,3.2999999999999545,3.5833333333332575,94.42857142857143,11.57142857142857,10.957142857142857,20.288180931521367,0.0,-4.875
2017-01-16,0.0,0.2,5.2,37.0,1016.6,22.9,39.0,84.0,0.0,-0.8000000000000682,1.6333333333335531,96.71428571428571,9.57142857142857,14.714285714285714,20.86124575164422,0.0,-6.3750000000000036
2017-01-17,0.1,2.5,6.5,30.0,1018.7,31.6,44.0,87.0,0.0,3.6000000000000227,2.5458333333333485,79.0,-19.57142857142857,16.514285714285712,10.286270420034384,0.0,1.75
2017-01-18,0.0,3.5,7.6,34.0,1024.7,31.2,53.0,34.0,0.0,1.5000000000001137,1.925000000000182,0.2857142857142857,-92.28571428571428,14.171428571428573,-0.28790565083073716,0.0,6.0
2017-01-19,0.0,2.9,7.7,44.0,1029.9,26.4,67.0,17.0,0.0,2.0,2.379166666666606,6.857142857142857,-4.142857142857143,12.414285714285715,7.7139524464610645,0.0,8.708333333333329
2017-01-20,0.0,-0.0,5.8,55.0,1033.0,15.2,54.0,1.0,0.0,-0.7000000000000455,0.941666666666606,2.0,1.4285714285714286,9.5,8.95330558631045,0.0,7.208333333333336
2017-01-21,0.0,-1.7,6.6,56.0,1031.2,9.5,29.0,0.0,0.0,-2.7000000000000455,1.875,0.0,0.0,10.214285714285714,8.540491723036695,0.0,1.875
2017-01-22,0.0,-0.2,8.8,54.0,1028.8,13.7,43.0,16.0,0.0,-2.400000000000091,1.716666666666697,28.571428571428573,25.142857142857146,12.242857142857144,22.23388566652872,0.0,10.999999999999993
2017-01-23,0.0,0.1,7.5,61.0,1023.5,10.4,28.0,56.0,0.0,-5.5,3.2958333333333485,40.0,-38.14285714285714,9.214285714285714,-5.196854025562743,0.0,10.166666666666664
2017-01-24,0.0,-0.6,9.4,64.0,1019.0,13.4,46.0,3.0,0.0,0.39999999999997726,1.6791666666665606,2.4285714285714284,1.4285714285714284,8.185714285714285,45.4519823729687,0.0,0.4166666666666714
2017-01-25,0.0,0.0,6.7,61.0,1024.0,15.5,56.0,1.0,0.0,1.8999999999999773,2.804166666666788,1.0,-0.2857142857142858,8.542857142857143,7.535218531639828,0.0,13.791666666666671
2017-01-26,0.0,-1.7,5.2,60.0,1028.8,15.4,46.0,8.0,0.0,2.7999999999999545,2.1124999999999545,1.7142857142857142,-12.857142857142858,9.299999999999999,21.411408086999757,0.0,-0.5
2017-01-27,0.0,-3.1,4.5,57.0,1029.9,6.1,33.0,0.0,0.0,-1.7999999999999545,2.120833333333394,0.2857142857142857,0.14285714285714285,10.22857142857143,178.46774867875774,0.0,1.0416666666666643
2017-01-28,0.0,-3.1,5.6,67.0,1026.8,4.9,359.0,69.0,0.0,-1.5,1.5,93.28571428571429,11.714285714285722,8.385714285714284,-77.39210583360705,0.0,5.625
2017-01-29,0.0,-2.9,5.4,75.0,1025.9,4.0,331.0,24.0,0.0,-1.2999999999999545,1.083333333333485,4.571428571428571,-17.0,6.342857142857143,-80.41696459219389,0.0,2.916666666666657
2017-01-30,0.0,-2.9,4.5,83.0,1024.0,4.5,29.0,43.0,5.0,-1.900000000000091,1.5499999999999545,86.57142857142857,59.71428571428571,4.071428571428571,90.66618454127939,0.0,-0.4166666666666572
2017-01-31,6.1,1.9,3.9,88.0,1021.4,7.1,16.0,99.0,11.0,-0.8999999999999773,1.0791666666666515,100.0,0.8571428571428612,1.1285714285714283,1.223806336174249,11.0,8.125
2017-02-01,5.1,2.6,5.5,96.0,1020.6,4.4,14.0,97.0,24.0,1.5,1.3249999999999318,98.0,-2.0,0.4857142857142859,14.64428703400722,11.0,1.7916666666666572
2017-02-02,1.2,3.2,6.8,98.0,1021.2,4.9,26.0,99.0,24.0,-2.599999999999909,2.045833333333462,100.0,0.4285714285714306,0.27142857142857135,34.10510832479392,2.0,-0.041666666666671404
2017-02-03,3.7,4.7,10.2,98.0,1014.6,6.3,29.0,89.0,24.0,-5.0,3.3500000000001364,74.85714285714286,-25.14285714285714,0.4142857142857142,-54.22800976341068,8.0,0.8333333333333286
2017-02-04,8.4,3.6,7.1,97.0,1009.0,8.1,21.0,88.0,24.0,-2.7999999999999545,3.454166666666538,99.85714285714286,24.714285714285722,0.5571428571428572,105.2032012764571,8.0,-2.0833333333333286
2017-02-05,18.2,2.0,7.7,93.0,1006.7,17.0,31.0,87.0,22.0,-4.7999999999999545,6.462499999999977,100.0,0.5714285714285694,1.0571428571428572,1.0632913045517967,11.0,-2.7916666666666714
2017-02-06,23.9,6.9,12.1,77.0,1002.3,26.2,50.0,98.0,13.0,5.899999999999977,3.933333333333053,92.57142857142857,-7.428571428571431,5.328571428571428,19.701387135788224,14.0,-22.79166666666667
2017-02-07,0.4,5.8,9.9,75.0,1014.6,9.0,64.0,93.0,1.0,1.8000000000000682,3.654166666666697,80.0,-20.0,6.014285714285714,88.09832582309042,0.0,0.7916666666666714
2017-02-08,0.0,4.3,9.3,68.0,1018.5,14.8,68.0,90.0,0.0,1.6999999999999318,2.095833333333303,88.71428571428571,3.857142857142847,7.242857142857142,18.60247078118195,0.0,-6.916666666666664
2017-02-09,0.0,3.2,8.7,56.0,1022.6,23.5,56.0,71.0,0.0,-0.6000000000000227,0.7166666666668107,98.14285714285714,51.57142857142857,9.571428571428571,1.8566076507897264,0.0,-0.7916666666666643
2017-02-10,0.8,4.4,9.1,61.0,1022.5,16.5,49.0,96.0,1.0,-0.20000000000004547,0.7958333333333485,97.85714285714286,8.142857142857153,7.285714285714285,1.8577122285859957,2.0,10.166666666666664
2017-02-11,0.2,4.5,8.4,83.0,1024.0,7.5,45.0,95.0,3.0,0.6000000000000227,0.7291666666667425,95.42857142857143,2.142857142857139,3.4714285714285715,72.91347136575985,0.0,6.291666666666657
2017-02-12,0.0,4.1,9.4,84.0,1027.7,4.3,11.0,84.0,9.0,2.0,2.320833333333212,96.0,-2.142857142857139,4.228571428571428,178.58912487208585,0.0,1.5416666666666714
2017-02-13,0.0,2.8,9.2,75.0,1030.4,11.0,48.0,62.0,6.0,0.8000000000001819,0.8875000000000455,70.42857142857143,10.714285714285715,6.585714285714286,16.70592888365482,0.0,-11.791666666666664
2017-02-14,0.0,1.9,10.2,69.0,1033.9,8.3,46.0,14.0,0.0,1.2999999999999545,1.2583333333334394,0.0,-1.4285714285714286,7.085714285714286,164.50990342889105,0.0,14.083333333333329
2017-02-15,0.0,-0.3,11.1,82.0,1035.0,5.1,291.0,0.0,3.0,-2.400000000000091,1.7374999999997272,0.0,0.0,4.071428571428571,-117.45306754867562,0.0,-2.708333333333343
2017-02-16,0.0,1.5,11.6,86.0,1030.8,4.7,313.0,17.0,10.0,-3.699999999999818,2.4374999999997726,0.0,-1.0,4.571428571428571,-111.04801393174557,0.0,-4.625
2017-02-17,2.8,0.4,8.5,89.0,1025.0,6.8,51.0,52.0,9.0,-4.399999999999864,2.799999999999727,93.57142857142857,60.42857142857142,2.1,73.9234409450792,3.0,5.416666666666657
2017-02-18,0.0,0.5,11.9,84.0,1024.0,7.2,269.0,8.0,13.0,-0.20000000000004547,1.2000000000000455,1.8571428571428572,-16.57142857142857,5.628571428571428,-133.0999289271698,0.0,2.166666666666657
2017-02-19,0.0,3.5,9.1,83.0,1025.1,5.7,46.0,54.0,2.0,-2.2000000000000455,1.8374999999998636,54.0,-5.857142857142854,3.857142857142857,70.1167797748005,0.0,3.25
2017-02-20,0.0,2.8,9.8,86.0,1023.4,7.0,147.0,29.0,12.0,-0.599999999999909,1.1208333333335077,0.7142857142857143,-26.71428571428571,3.3714285714285714,111.39043341063581,0.0,4.25
2017-02-21,0.0,1.9,6.7,92.0,1019.8,5.0,219.0,77.0,18.0,-2.3999999999999773,1.9166666666669698,93.14285714285714,13.714285714285708,2.057142857142857,-134.1302591714885,0.0,-0.2916666666666572
2017-02-22,0.2,4.1,9.3,87.0,1018.8,6.0,64.0,93.0,13.0,-2.0,1.4458333333333258,98.85714285714286,0.5714285714285694,3.614285714285714,176.43412831543776,0.0,0.7083333333333428
2017-02-23,1.5,6.7,9.2,93.0,1015.7,3.1,74.0,100.0,20.0,-2.5,4.062499999999886,98.71428571428571,-1.2857142857142918,1.9285714285714286,56.96366904325194,2.0,-0.1666666666666714
2017-02-24,7.5,6.3,9.8,95.0,1009.0,10.4,48.0,100.0,20.0,-1.0,2.2583333333330984,100.0,0.2857142857142918,0.7857142857142858,4.844480876045083,10.0,-4.166666666666671
2017-02-25,0.0,4.5,12.0,62.0,1020.2,14.6,65.0,27.0,0.0,3.2999999999999545,6.912500000000023,11.714285714285714,11.714285714285714,10.914285714285715,16.426400058664115,0.0,1.625
2017-02-26,0.0,1.3,10.3,67.0,1020.9,7.1,8.0,52.0,0.0,-2.599999999999909,2.1416666666669926,83.71428571428571,42.57142857142856,7.442857142857143,-147.71518966123767,0.0,9.625
2017-02-27,0.0,1.8,10.2,82.0,1016.9,5.8,144.0,50.0,10.0,-3.7999999999999545,3.304166666666788,28.571428571428573,-28.999999999999996,6.228571428571429,171.19302140559893,0.0,7.5
2017-02-28,1.4,4.9,12.8,84.0,1007.1,14.1,172.0,94.0,14.0,-7.5,6.750000000000114,99.57142857142857,4.142857142857139,5.042857142857144,97.3892764437303,3.0,-7.25
2017-03-01,2.9,4.7,11.2,79.0,1007.3,12.5,172.0,34.0,4.0,10.100000000000023,8.037500000000136,9.142857142857142,-33.42857142857143,5.814285714285715,114.49924054192161,3.0,6.833333333333329
2017-03-02,0.0,5.0,12.0,80.0,1015.0,10.7,51.0,50.0,5.0,0.8999999999999773,1.3249999999999318,70.0,27.42857142857143,5.4,97.45866804761476,0.0,3.2083333333333286
2017-03-03,0.2,5.1,12.8,86.0,1018.6,9.6,47.0,67.0,9.0,-2.5,2.654166666666356,65.85714285714286,-20.714285714285708,3.6857142857142855,92.56663238247404,0.0,4.458333333333329
2017-03-04,10.5,7.6,10.9,93.0,1009.7,13.8,102.0,86.0,19.0,-7.100000000000023,5.012500000000159,91.71428571428571,-7.857142857142861,1.1428571428571428,84.62340944025004,6.0,-4.625
2017-03-05,0.3,5.6,11.7,82.0,1008.7,8.5,189.0,67.0,4.0,-1.1999999999999318,1.587500000000091,57.714285714285715,-14.999999999999993,3.9714285714285715,-154.87098784610453,1.0,6.333333333333343
2017-03-06,0.7,4.1,11.6,84.0,1005.2,8.6,88.0,68.0,10.0,-5.2999999999999545,5.6124999999999545,98.42857142857143,81.0,4.2142857142857135,71.83793765511851,2.0,3.958333333333343
2017-03-07,0.4,5.3,15.5,66.0,1005.8,10.5,359.0,83.0,5.0,6.5,5.8624999999999545,61.42857142857143,-35.85714285714286,11.92857142857143,61.426574990106246,1.0,-18.874999999999993
2017-03-08,0.0,2.6,15.8,50.0,1019.4,7.8,331.0,42.0,0.0,2.199999999999932,4.704166666666765,89.0,89.0,14.485714285714284,-87.41015104473297,0.0,7.708333333333329
2017-03-09,0.0,4.2,15.7,65.0,1018.8,4.8,31.0,48.0,0.0,-3.3999999999999773,2.6249999999997726,40.142857142857146,-1.2857142857142847,11.071428571428571,145.13078858450854,0.0,4.041666666666671
2017-03-10,0.0,5.4,18.8,58.0,1016.5,10.5,33.0,0.0,0.0,2.400000000000091,2.2000000000000455,0.14285714285714285,0.14285714285714285,16.514285714285716,27.946342204795258,0.0,-22.875
2017-03-11,0.0,3.4,12.7,57.0,1021.0,9.0,117.0,12.0,0.0,-3.2999999999999545,1.9541666666667652,16.142857142857142,15.857142857142856,11.328571428571427,168.82361746918775,0.0,19.25
2017-03-12,0.0,3.7,11.5,75.0,1017.2,7.4,104.0,36.0,2.0,-2.2999999999999545,2.0583333333331666,7.142857142857143,-26.571428571428573,8.314285714285715,111.2470423174982,0.0,2.625
2017-03-13,0.0,5.8,11.7,67.0,1022.7,9.7,112.0,9.0,0.0,3.7000000000000455,4.287500000000136,0.5714285714285714,-2.2857142857142856,9.757142857142856,126.84393076992916,0.0,8.5
2017-03-14,0.0,3.4,14.6,81.0,1027.5,6.5,154.0,56.0,9.0,-1.3999999999998636,1.5458333333335759,82.14285714285714,56.57142857142857,6.542857142857143,103.66100351778869,0.0,6.833333333333329
2017-03-15,0.0,5.3,13.3,76.0,1027.7,7.6,110.0,44.0,5.0,-0.7000000000000455,1.7083333333332575,81.28571428571429,52.85714285714286,7.614285714285714,102.05276143156846,0.0,0.0833333333333286
2017-03-16,0.0,5.5,14.8,77.0,1024.5,7.2,149.0,16.0,5.0,-4.100000000000136,3.0666666666664923,0.0,-30.428571428571427,7.928571428571429,137.99583320923426,0.0,3.0416666666666714
2017-03-17,0.0,4.6,13.7,79.0,1018.0,6.1,114.0,2.0,5.0,-4.2999999999999545,3.987500000000182,2.7142857142857144,2.7142857142857144,6.8428571428571425,84.3673511662592,0.0,2.583333333333343
2017-03-18,0.0,5.7,14.1,83.0,1010.4,8.4,63.0,91.0,7.0,-2.8999999999999773,2.5458333333333485,93.71428571428571,-4.857142857142861,4.942857142857142,-166.8793155455643,0.0,4.458333333333343
2017-03-19,0.0,6.9,14.6,87.0,1011.2,8.5,62.0,87.0,13.0,1.8000000000000682,2.0750000000000455,77.85714285714286,-14.42857142857143,3.5714285714285716,111.4045397243442,0.0,6.875
2017-03-20,0.0,8.3,14.6,89.0,1013.2,7.1,91.0,73.0,14.0,-0.20000000000004547,1.0416666666664014,75.28571428571429,28.000000000000007,3.914285714285714,115.0044070378384,0.0,0.0833333333333286
2017-03-21,0.0,8.9,13.7,92.0,1012.3,5.8,131.0,75.0,16.0,-0.7000000000000455,1.3000000000002956,64.28571428571429,-17.857142857142847,2.6714285714285717,52.53387455466009,0.0,1.7083333333333428
2017-03-22,0.7,9.9,14.0,92.0,1012.5,8.4,93.0,93.0,16.0,1.900000000000091,1.6708333333334622,89.85714285714286,-9.0,2.228571428571428,23.76620696284232,2.0,0.9166666666666714
2017-03-23,2.6,9.6,16.3,89.0,1016.9,7.1,58.0,81.0,16.0,2.0,1.995833333333394,77.0,3.142857142857139,4.014285714285714,109.6843264569851,6.0,5.416666666666671
2017-03-24,0.2,9.1,15.8,91.0,1022.6,7.1,83.0,99.0,16.0,0.7999999999999545,2.2541666666664923,98.14285714285714,-1.8571428571428612,3.6285714285714294,141.4124319930272,1.0,-3.625
2017-03-25,0.0,9.1,18.1,75.0,1021.3,9.2,59.0,38.0,9.0,-4.399999999999977,3.2000000000000455,0.0,-51.714285714285715,9.557142857142859,79.55676768129518,0.0,4.875
2017-03-26,3.3,8.4,15.0,77.0,1018.4,12.4,63.0,64.0,4.0,3.400000000000091,2.0916666666668107,85.85714285714286,8.57142857142857,3.942857142857142,160.4579868136426,4.0,-5.583333333333343
2017-03-27,0.0,7.0,15.2,54.0,1025.1,8.9,32.0,11.0,0.0,-1.900000000000091,1.5625,0.0,-16.0,13.757142857142856,146.7868627227556,0.0,2.375
2017-03-28,0.0,7.1,17.5,57.0,1023.9,8.3,274.0,0.0,0.0,-1.900000000000091,1.5416666666666288,0.0,0.0,12.357142857142858,147.9039483548496,0.0,2.875
2017-03-29,0.0,6.5,22.2,65.0,1023.1,6.0,316.0,22.0,0.0,-1.7000000000000455,1.7124999999998636,0.14285714285714285,-38.42857142857142,13.914285714285713,-116.44838165617392,0.0,-4.708333333333336
2017-03-30,0.0,8.9,18.9,66.0,1024.8,9.6,103.0,20.0,0.0,0.0,1.3958333333333712,48.142857142857146,47.57142857142858,10.342857142857142,127.59655235050457,0.0,-1.1666666666666572
2017-03-31,0.0,9.6,18.2,76.0,1022.9,8.0,99.0,6.0,4.0,-4.7000000000000455,3.5708333333333258,0.0,-5.428571428571429,8.842857142857143,78.92373389338013,0.0,9.25
2017-04-01,0.3,9.9,17.0,80.0,1016.3,11.9,72.0,53.0,7.0,-1.6000000000000227,1.5458333333334622,72.0,10.57142857142857,6.085714285714286,39.345601592373356,1.0,5.166666666666657
2017-04-02,0.5,10.7,18.0,68.0,1016.1,15.2,57.0,66.0,1.0,2.699999999999932,1.8374999999999773,78.14285714285714,-4.0,8.542857142857143,18.763549982372552,1.0,1.4166666666666572
2017-04-03,0.0,8.7,23.2,58.0,1017.2,9.5,335.0,10.0,0.0,-2.2000000000000455,2.0916666666665833,25.428571428571427,25.285714285714285,15.257142857142856,43.53417237332985,0.0,-7.083333333333336
2017-04-04,0.1,12.7,21.2,54.0,1016.0,10.7,27.0,79.0,0.0,-0.10000000000002274,1.0791666666665378,90.57142857142857,4.428571428571431,11.771428571428572,-36.60545138279113,0.0,9.541666666666664
2017-04-05,5.6,10.1,17.9,78.0,1017.7,11.5,347.0,70.0,8.0,-1.1000000000000227,1.2875000000001364,19.714285714285715,-79.85714285714286,6.742857142857142,-105.98243959798685,8.0,-3.333333333333343
2017-04-06,0.0,9.8,17.4,81.0,1016.1,8.1,151.0,55.0,9.0,1.6000000000000227,1.6166666666666742,36.714285714285715,-9.42857142857143,7.442857142857143,83.52461359500364,0.0,1.3333333333333286
2017-04-07,0.2,10.7,14.7,76.0,1020.0,10.6,119.0,75.0,4.0,-2.7000000000000455,2.175000000000068,82.42857142857143,0.0,8.0,93.99375139980765,1.0,4.708333333333329
2017-04-08,0.0,7.6,17.6,83.0,1021.6,7.2,140.0,12.0,8.0,0.0,1.633333333333212,2.7142857142857144,-37.0,6.000000000000001,89.03508162176763,0.0,0.4583333333333428
2017-04-09,0.0,10.3,17.6,79.0,1024.2,7.8,87.0,4.0,10.0,-0.5,0.870833333333394,6.857142857142857,6.857142857142857,7.257142857142859,87.135903853819,0.0,2.6666666666666714
2017-04-10,0.0,9.5,18.3,78.0,1020.8,7.2,107.0,18.0,10.0,-3.800000000000068,2.91666666666697,46.0,44.0,8.842857142857143,82.50759689672373,0.0,10.375
2017-04-11,0.0,11.9,19.3,80.0,1017.3,10.1,71.0,47.0,8.0,0.2999999999999545,1.0708333333333258,67.0,28.714285714285715,5.528571428571428,26.578822403500112,0.0,-3.875
2017-04-12,0.0,12.2,17.1,66.0,1019.2,11.7,95.0,46.0,0.0,-4.899999999999977,4.366666666666674,36.857142857142854,-31.285714285714285,9.299999999999999,109.48992272156977,0.0,7.541666666666671
2017-04-13,0.0,10.8,18.7,81.0,1011.7,8.5,103.0,58.0,7.0,-2.099999999999909,2.079166666666424,74.0,41.42857142857143,5.5,46.000333859917475,0.0,7.666666666666657
2017-04-14,1.8,12.3,18.9,80.0,1012.7,9.6,87.0,40.0,11.0,-1.1000000000000227,1.345833333333303,40.285714285714285,13.57142857142857,7.57142857142857,75.91431854069413,4.0,3.5833333333333286
2017-04-15,2.6,13.3,17.3,85.0,1013.1,11.8,61.0,90.0,14.0,-0.39999999999997726,1.1083333333332348,97.85714285714286,3.0,4.942857142857143,25.856965505112726,6.0,5.791666666666657
2017-04-16,7.6,10.8,19.1,83.0,1012.6,8.7,32.0,75.0,14.0,-1.6000000000000227,2.112500000000068,77.28571428571429,11.42857142857143,7.1000000000000005,120.30208220678685,5.0,-2.416666666666657
2017-04-17,0.3,9.1,15.4,68.0,1015.4,13.4,80.0,33.0,1.0,-3.199999999999932,2.5250000000002046,60.285714285714285,41.14285714285714,10.5,59.88038144399019,1.0,7.333333333333329
2017-04-18,4.8,7.7,12.0,74.0,1012.7,15.8,57.0,78.0,7.0,3.699999999999932,2.2166666666665833,99.28571428571429,18.714285714285722,6.685714285714285,-12.247591403567526,9.0,-2.625
2017-04-19,0.3,5.1,14.4,38.0,1017.3,13.2,11.0,64.0,0.0,1.0,2.195833333333212,81.14285714285714,38.57142857142857,22.657142857142855,39.175061172565904,1.0,-5.666666666666671
2017-04-20,0.0,5.5,13.4,35.0,1024.6,12.4,58.0,29.0,0.0,0.8999999999999773,2.4999999999998863,29.571428571428573,16.85714285714286,16.099999999999998,93.91911030243313,0.0,-1.8333333333333286
2017-04-21,0.0,6.8,13.0,49.0,1028.6,15.0,123.0,29.0,0.0,-3.5,2.6666666666667425,21.571428571428573,-43.57142857142857,11.285714285714286,66.43881108983604,0.0,13.208333333333329
