date,rainfall_mm,temp_min,temp_max,humidity_pct,pressure_hpa,wind_speed_kmh,wind_dir_deg,cloud_pct,leaf_wetness_h
2016-05-07,0.0,9.5,22.0,70.0,1013.9,5.2,99.0,10.0,6.0
2016-05-08,0.0,8.8,21.8,74.0,1014.2,7.2,86.0,27.0,9.0
2016-05-09,0.2,13.0,18.8,80.0,1017.6,5.8,64.0,91.0,8.0
2016-05-10,0.0,12.9,20.1,81.0,1015.2,5.6,115.0,96.0,9.0
2016-05-11,18.0,14.1,16.1,90.0,1008.7,13.6,51.0,100.0,22.0
2016-05-12,39.0,13.4,19.8,83.0,999.4,11.5,343.0,85.0,15.0
2016-05-13,2.6,11.2,17.5,83.0,997.9,8.1,232.0,96.0,11.0
2016-05-14,12.5,11.6,20.6,86.0,1002.7,5.0,59.0,93.0,16.0
2016-05-15,12.5,11.9,18.5,75.0,1010.8,8.8,81.0,59.0,10.0
2016-05-16,5.3,10.4,17.2,69.0,1017.5,7.2,82.0,70.0,7.0
2016-05-17,0.2,7.5,19.1,72.0,1016.6,6.4,111.0,21.0,6.0
2016-05-18,0.0,8.2,21.2,70.0,1015.1,7.2,108.0,39.0,3.0
2016-05-19,18.2,11.9,16.0,88.0,1010.3,10.4,45.0,91.0,21.0
2016-05-20,0.0,9.0,22.6,68.0,1014.9,4.7,322.0,40.0,8.0
2016-05-21,0.0,11.0,24.1,68.0,1018.3,5.1,108.0,25.0,3.0
2016-05-22,0.0,12.1,24.9,71.0,1015.9,6.1,145.0,7.0,4.0
2016-05-23,11.8,12.9,20.4,81.0,1009.5,7.9,83.0,52.0,19.0
2016-05-24,0.5,9.8,21.9,75.0,1008.1,6.1,176.0,61.0,8.0
2016-05-25,0.0,11.5,23.9,74.0,1011.7,5.4,150.0,24.0,8.0
2016-05-26,0.0,12.4,24.1,79.0,1014.3,5.1,82.0,75.0,9.0
2016-05-27,0.0,14.0,25.2,76.0,1015.5,5.5,118.0,40.0,9.0
2016-05-28,0.0,15.0,24.7,77.0,1013.1,7.5,87.0,35.0,9.0
2016-05-29,27.8,16.3,22.1,87.0,1008.5,7.4,89.0,76.0,21.0
2016-05-30,3.7,14.3,22.5,82.0,1008.6,5.5,229.0,60.0,12.0
